comment,label
"This is perfect for daydreaming 💝🌸💕🌈, the music itself is like a beautiful daydream 😇💝",0
Listening to this while reading helped me finished it in no time.,0
"me, first. :hand-pink-waving:",0
Glad you loved it ❤️,0
Join the Discord in my bio to learn how I make $40k per month off videos like these 💰💸,0
His girlfriend Jenny and Georgia and if she is what's the show called or movie,0
Isn't she the one who played Abby in Ginny and Georgia?,0
I swear this actress plays every abductee,0
It's interesting that the female detectives didn't believe her yet it took a male detective to believe her,0
"IA, don't can exist a beautiful girl like her",0
Abby in Ginny and Georgia.😮,0
"I have just read her story, ""wow"" she said she is not a victim, she is a survivor. I admit it made be shed a tears",0
"honestly whenever i find such delightful employee behind counter i always appreciate them and make sure even if i am unsettled or some mishaps happen, i am not making a fuss about it.",0
"This movie is called ""taken""",0
"Guys who treat customer service poorly piss me off so much I commit acts of emotional terrorism on them. I make it special where I don't even confront them proper but just act like an ass so I can increase narcissistic injury. I fear I might be making things worse for the victims because now they need to take it out on someone but I also acknowledge I do it to appease my own disgust. But remember kids, fighting is bad, so remember to fight dirty. Never work on a jerk's terms. I'd rather you take my example than have me do it. This guy wasn't a jerk, though. He just had low blood sugar and she handled it well.",0
Idk any context to this,0
Is by duping people into joining your discord?,0
Thankyou all for calling out his BS. So many people like this think they can do whatever they want and encourage others to do the same. The platform does little to nothing to stop it. You guys keep calling out the bastards. FYT.,0
@calebbarczak7475 learn the law dude.,0
"You use movies and series as content to make money, but you don't even include the title for promotion, and you're expecting to earn from this? How can you make money if people keep reporting you?",0
"@johnWick-lu3ev it must be a new business model, don’t title content and then offer Ponzi schemes 😂",0
You dont lmao you make Money by pretending you do by idiots,0
How about putting the movie naked in the title 😡,0
@TheVenominside The movie naked??? 😂,0
"Not going to speculate on whether the earned potential is legitimate, but I can say this: There's no HONEST way that I 😢 earn that kind of coin, because that would have to entail a FAIR exchange of value. There's nothing I could do to give back that kind of value so it could be honestly earned. I'm not talking about legally here I'm talking about ethically. Anyone with decent values shouldn't want to find a way to cheat others and grift undeserved income out of them. It's not just unfair, but eventually you wish you'd been more ethical and in the mean time, you don't really appreciate your I'll gotten gains. There's nothing more satisfying than earning an honest living, except perhaps finding true love.",0
No thankyou i need more than that,0
Lmao,0
YT is actively shutting down channels like this.. I get it but more so the ones that spread false info about people or news… at least these turn people onto new shows and movies 🤷‍♀️ but I agree it’s gotten out of hand,0
Do not join his discord. Its a scam.,0
You might make more if you started tagging the film title with the post. I bolck and reject channels that don't and I'm not alone.,0
Ngl i don't wanna be mean but if I wanted to make 40 dollars I month the way I r I think I would have done criminal bills to pay,0
"40 dollars a month is crap, thats like 1/5 of a day of honest work. No ty.",0
1:29:23 HOLY I GOT AN ADD ABT BARBEQUE,0
watching this with two cats curled up on my bed sobbing my eyes out,0
"To answer your question in the beginning... as much is it hurts not being able to adopt all of the cats I would adopt the black one as well because I lost my black little lady in September after 16,5 years and it reminded me of her 💔",0
4:11 I would pick 2nd or last one cus they look like my kitties,0
I just finished the game myself and I may have cried (I’m not normally emotional),0
37:07 you got some paws to throw,0
1:33:59 this part hit hard knowing i lost my cat 2 days ago,0
Why can dawn just get the collar,0
I know I'm late to watch this but as soon as the cat said I didnt know I could still purr really hit me hard 😭.,0
I HATE THIS GAME I CRIED MY EYES OUT LIKE 4 TIMES😭😭,0
jay has proven this whole video that he is in fact a dog person lmao,0
Sounds like shes got demenia.,0
Lol probably should've went for the baby bc the baby will die too. If you take baby then momma lives and has more. 😂 I feel u though.,0
"Adopting an adult cat is about patience. You've got to let them get used to things before you expect them to get comfortable. It can take seceral days to several months, and if you push them, it makes them nervous.",0
"Olive is such a horrible cat owner, poor babies",0
Ahwe poor kitty what does Mae expect? This is literally a cat bro ofc they act like that,0
"That ending is so messed up. Olive doesn't deserve those cats. I literally started bawling. I have three babies and I can't imagine being without them. 💔 😭 Edit: I'm glad Dawn made friends with the other cat and found Olive, but her dumping her was so messed up.",0
1:23:37 when she started humming his face took me out..😂,0
45 male her and i cried my eyes out playing this game. My two devon rex got more hughes than they was used of after i played this this game. Olive i hate you!,0
"No I got some, cuz why did she just leave dawn in the middle of nowhere instead of dropping her off at a shelters or some family",0
Is anyone else getting emotional for some reason?,0
"As a proud owner of three cats this mad eme upset 😭😭 How can anyone mistreat any animal, even if they're not your pets? I would never abandon my pets...",0
I think I can get the game close I have a ps5 and it's my birthday in too week's every one how likes is wishing me a happy 9th birthday.,0
I was playing this game as I was watching this,0
"5:02 could be because of how athletic they are so if like, a dog or coyote starts chasing the cat. thecat can easily climb if not declawed, but of course. the owner should form a bond first and put a tracker collar on them.",0
"This story didn’t make me cry, it made me angry. But I am glad I listened to the story of the game and respect that it was able to evoke that emotion and lead to conversations about cat ownership in the comments. I don’t think the ending of this game was a happy one, like the creators may have intended it to be, but I’m glad the story was told even with that dissonance.",0
"My theory is that the two Dawns are apart of the same litter, in Dawn's memories (player) before the car could hit her it shows three kittens in a box. What if the three kittens are apart of a litter and the two Dawns were two of those kittens, hence why they look the same but didn't know each other. They got taken to different homes when they were little and didn't grow up with each other (I say this because Dawn{the player} was shown being given as a gift to the ungrateful child and the two people saying the dog would warm up to Dawn soon and then later Dawn was found in the shelter), but then bonded with each other over their owner Olive. But, this is just a theory ""a game theory."" sorry I was a fan of Game theory .",0
